Image Name,Head Height,Face Height,Face Height 2,Face Height 3,Face Width,Face Width 2,Orbits Intercanthal Width,Orbits Fissure Length(left and right),Orbits Biocular Width,Nose Height,Nose Width,Labio-oral region,Intercanthal Face Height,eye fissure height (left and right),orbit and brow height (left and right),Columella Length,Upper Lip Height,Lower Vermilion Height,Philtrum Width,lateral upper lip heights (left and right),Lower Face Height,Upper Vermilion Height,edge_of_similarity_average,Average_ITA
192.jpg,243.5939243905726,720.3061848963953,477.0167711936342,274.02919552485645,546.0036629913759,383.0469945058961,154.00324671902212,256.09568524284043,356.00140449161154,203.0,133.01503674397117,264.0075756488817,333.86374466239965,43.56604182158393,105.04284840006957,48.041648597857254,97.04638066409278,625.1351853799305,165.01212076693034,83.38465086573187,177.00282483621552,547.4166603237428,0.8912000060081482,-45.81787084317231
193.jpg,249.28898892650673,741.1322419109831,492.0040650238573,291.02749011047047,581.0421671445197,423.0957338475537,152.0,256.00781238079435,356.00140449161154,201.00995000248122,104.0,219.0091322296858,326.6863939621606,53.150729063673246,121.10326172320876,71.02816342831905,99.00505037623081,617.4674080467729,135.00370365289984,105.77334257741882,192.06509313251067,553.3769059149469,0.8881000280380249,21.686325599012203
194.jpg,233.21449354617735,638.0070532525483,405.0604893099301,243.03291958086666,544.1553087125035,364.0879014743555,151.0132444522665,258.15692901799093,365.0123285589132,162.02777539668932,123.0,241.0082986123092,310.77483810630486,47.16990566028302,104.0,53.03772242470448,102.00490184299969,571.5732673944785,152.00328943809077,73.348483283569,141.0319112825179,480.7598152924181,0.8833000063896179,-17.805942264358762
195.jpg,247.2670621008791,753.5973726068848,507.02465423290806,291.0154635066666,588.085027865869,414.1738765301356,154.0,259.01737393464555,364.0054944640259,216.0092590608097,135.00370365289984,278.0287754891569,334.3411431457397,44.654227123532216,107.91200118615167,50.039984012787215,90.0,625.9360989749673,174.01149387324966,82.76472678623425,201.02238681301145,560.0223209837266,0.8942999839782715,-2.968229785311676
196.jpg,225.06221362103412,703.2055176120278,481.4156208516712,286.27609051403505,552.1530584901255,399.0551340353861,148.12157169028418,240.25195108468944,342.2469868384527,196.1249601657066,111.0,204.00980368599937,259.4166532819356,45.27692569068709,96.18731725128839,65.96969000988257,85.21150157109074,544.2949568019163,128.00390619039717,103.09219175087898,201.0994778710278,492.0833262771662,0.8766000270843506,-24.036879734857916
197.jpg,248.7267577081324,743.6464213589682,495.1454331809999,299.2407057871639,586.0076791305725,417.0191842109905,156.0,261.0,363.00550960006103,196.0,120.0,227.00220263248548,313.9585959963511,48.41487374764082,123.03657992645927,71.02816342831905,103.01941564578979,597.3826244543776,141.0,105.77334257741882,196.25493624365222,536.1231201878911,0.8938999772071838,6.783417371246622
198.jpg,243.29611587528478,721.0839063520972,478.0010460239601,284.0281676172277,559.1511423577707,407.1228315877163,149.0,253.07113624433742,354.0014124265608,194.06442229321684,119.0,277.0,327.5622078323444,45.221676218380054,110.01818031580054,58.077534382926416,100.04498987955368,609.4522130569385,174.0,75.23961722390672,184.00271737123884,524.6503597635286,0.8909000158309937,-3.0141201480740283
199.jpg,291.1631844859511,805.1217299265994,515.139786854015,301.04152537482264,617.3313534885459,394.3919370372574,152.11837495845134,269.0167281044062,367.3935219897052,217.22108553268947,119.26860441876563,250.39169315294788,415.06144123490924,55.44366510251645,140.1748907615055,61.68468205316454,117.83462988442744,724.9565504221615,161.31026005806325,79.6994353806851,183.20753259623362,624.9431974187734,0.8959000110626221,-10.906450066929583
2.jpg,244.59149617270018,734.2458716261195,490.0040816156535,305.0,565.0008849550592,401.03117085832616,149.0,255.07057846799972,362.0013812128346,185.0108104949546,119.0,265.0075470623431,307.6166445431716,47.43416490252569,112.01785571952357,61.032778078668514,134.00373129133382,628.3446506496256,176.00284088616297,77.07788269017254,171.00292395160966,495.69849707256526,0.890500009059906,6.5978779687820905
20.jpg,233.23807579381202,667.720001198107,435.05631819340357,246.03251817595168,543.2982606267021,368.3924537772184,150.05332385522155,251.6445906432324,356.11374587342175,189.02380802428036,138.0905500025255,261.0938528575501,331.40006035002466,45.17742799230607,92.02173656261873,35.0,92.02173656261873,614.115624292364,166.04818577750254,73.35529974037323,154.01298646542764,528.6747582398842,0.8974999785423279,3.8517305115352065
200.jpg,228.0350850198276,694.006484119565,466.0525721418132,291.0,558.5597550844493,386.46733367776375,147.00340132119393,246.00203251192866,339.0014749230451,175.13994404475525,120.01666550941998,245.03265088555034,300.4663042672173,42.20189569201838,113.63538181394033,60.13318551349163,105.0,560.2115671779725,157.01273833673497,81.54140052758476,186.0,479.42674101472477,0.890999972820282,-9.76761541492148
201.jpg,217.329243315298,675.6226757591844,459.02723230762683,267.0074905316328,547.0447879287399,399.02004962156974,155.0,254.03149411047443,354.0,192.02343606966312,125.00399993600205,250.0079998720041,309.7644266212633,45.221676218380054,88.05112151472007,50.0,87.00574693662483,574.175060412763,155.00322577288512,91.4166286842826,180.00277775634464,517.0154736562533,0.9020000100135803,12.174911602108187
202.jpg,248.9738942138312,686.2914832634891,438.00456618624423,241.0186714758838,543.0147327651433,374.0213897626712,152.00328943809077,256.1952380509833,360.0055555126893,197.00253805471644,119.0,261.0,328.8175786055241,48.82622246293481,110.01818031580054,44.01136216933077,81.00617260431454,605.0132229959937,158.0,74.32361670424818,160.0124995117569,537.2169021912844,0.8906000256538391,-19.580922117008893
203.jpg,224.0022321317357,679.356312990466,455.5809478018149,249.80792621532248,575.633563997097,382.65519727294964,146.01369798755184,260.1230478062257,356.0056179332006,207.1183236703117,127.1416532848303,214.0840956259946,383.64175997928066,53.823786563191554,89.94442728707543,58.240879114244144,71.17583859709698,634.6471460583432,130.09611831257686,92.02716990106781,178.7568180517879,593.3843611016388,0.8758000135421753,15.640449169807813
204.jpg,247.58836806279893,704.7730131042192,458.0272917632747,249.00803199896987,496.2912451373689,347.32405617808854,142.0563268566381,240.46829312822095,341.11874765248535,209.11719202399405,105.07616285342742,204.0612653102004,318.12104614438823,49.20365840057018,106.1178590059185,48.041648597857254,90.0222194794152,630.6266724457506,130.034610777285,93.30058949438637,159.0,555.9514367280653,0.9010000228881836,-5.099086342507206
205.jpg,219.0091322296858,685.2364555392539,467.00963587489287,261.0689564080724,534.0758373115189,385.1571108002551,155.0,255.12545933324648,358.00139664532037,206.0218435020908,128.00390619039717,255.01764644824092,324.45955063767195,44.10215414239989,87.14355971613737,42.1070065428546,87.14355971613737,609.33160101869,161.01242188104618,79.64923100695951,174.0028735394907,537.3267162537147,0.8881999850273132,-9.475356748960579
206.jpg,234.13671220037236,689.0007256890227,455.0538429680602,262.01717500957835,532.0460506384762,372.1088550411022,147.0,248.20153101864622,347.0014409191985,193.04144632694815,108.0,247.00202428320299,330.69169932128625,50.0,101.04454463255303,45.044422518220834,99.0,614.6616955691968,156.0,75.39230729988306,163.02760502442524,530.6006030904978,0.89410001039505,8.37506050804998
207.jpg,239.0,691.2090855884346,452.31957729021633,249.06424873915566,539.7267827336345,371.856154984693,143.0034964607509,252.1983346495373,346.0014450836875,204.08821622033938,109.04127658827184,220.11133546457802,367.04359414107745,53.600373133029585,103.39245620450265,53.45091205957107,75.32595834106593,630.0579338441823,137.05838172107534,78.74642849044012,173.738308959193,566.30115662958,0.8733999729156494,-20.40494777287386
208.jpg,235.1361307838504,693.0064934760712,458.0272917632747,273.00732590903124,526.2746431284714,371.3448532025185,140.0,240.0749882849107,338.0,185.02432272541898,124.00403219250575,241.0020746798666,314.8920449932008,43.829214001622255,106.00471687618433,57.07889277132134,94.00531899844816,589.7694464788761,152.0,82.34682750416071,179.00279327429502,508.138760576282,0.8774999976158142,-9.123785788681115
209.jpg,249.0020080240318,694.006484119565,445.01797716496804,250.0079998720041,565.5095047830762,391.1521443121589,149.00335566691106,255.1960031034969,353.00141642775316,195.0922858546693,111.04053313993049,241.03319273494262,352.32087647484076,51.40038910358559,113.00442469213318,53.600373133029585,82.00609733428362,619.9007985153754,144.01388821915754,80.99382692526635,168.00297616411441,556.3425203954844,0.8751000165939331,-26.14736030621421
21.jpg,265.6106172576691,745.0006711406373,480.3758944826437,277.34635386101615,517.8465023537381,337.4403651017465,131.13733259449805,233.0085835328819,310.27246091137386,205.70367036103173,100.31948963187563,198.3053201505194,366.29223305988893,49.678969393496885,119.06720791217035,61.84658438426491,99.72462083156798,657.3431371817918,128.191263352851,87.0976463516667,177.62882648939615,582.3710157622887,0.8550000190734863,-21.12249618901261
210.jpg,225.5681715136247,757.169069627121,532.0,316.0063290505429,574.0139371130286,422.0,153.0,262.00763347658403,368.0054347424777,216.0092590608097,139.0,264.0075756488817,323.2785176902418,43.829214001622255,96.0,63.00793600809346,105.00476179678711,622.4724893519392,168.0,92.30926280715278,211.00236965494014,545.2421480406664,0.8906999826431274,6.168935608944701
211.jpg,272.66096163550804,749.0961220030445,479.7051177546473,257.12642804659345,588.102882155835,384.66868861398115,150.00333329629711,250.51147678300092,366.06693377031473,224.1093483101497,119.15116449284078,237.21087664776252,330.1772251382581,53.41348144429457,111.64676439557037,53.14132102234569,85.84287972802403,658.2461545652964,148.16544806398016,85.42247947700886,171.29214809792072,583.0969044678594,0.8953999876976013,5.398960396098148
212.jpg,232.04525420701884,712.0568797504874,481.17564360636544,274.4102767754881,552.003623176515,390.00512817141265,150.0133327407934,253.07113624433742,361.00554012369395,207.00966161027364,121.00413216084813,243.0514348857048,316.7412192942371,50.60632371551998,93.0,55.226805085936306,93.08598175880189,614.121323518407,153.0294089382822,94.33981132056604,181.33394607739612,544.6925738432643,0.8841000199317932,-2.1541735204326073
213.jpg,242.00206610688264,695.8311576812295,454.1585626188281,258.1240012087214,560.1285566724839,397.04533746160524,148.0,254.33245958783948,358.00558654859003,196.04081207748553,123.00406497347964,273.00183149568795,333.9281359813815,48.54894437575342,103.07764064044152,48.041648597857254,92.00543462209176,615.4965475126567,171.00292395160966,68.87670143089025,166.14752480852673,529.1672703408631,0.9003000259399414,-8.288075127653673
214.jpg,254.4366325826531,700.102849587116,447.25160704015366,255.70686341981516,593.2731242859396,408.1041533726409,153.00326793895613,258.0949437706985,370.00540536592166,192.04166214652486,116.00431026474836,243.00205760445732,308.6438076488819,48.010415536631214,119.20570456148481,61.98386886924694,85.37564055396598,591.0304560680439,145.0,86.92525524840292,170.35551062410633,527.7442562453901,0.9071999788284302,4.426953118679889
215.jpg,241.51397475094478,751.3221679146703,511.02446125405777,302.105941682715,617.0980473150114,447.3231494121448,157.01273833673497,257.0,358.00558654859003,209.02152999152983,126.0,265.01698058803703,331.80265218952064,44.654227123532216,103.0970416646375,53.33854141237835,91.19758768739445,613.7271380670729,164.00304875214974,86.33075929238663,211.00947846009194,553.5855850724439,0.8901000022888184,-2.0423077113693795
216.jpg,282.398654387729,826.3201558718025,544.0588203494177,329.09725006447565,591.4228605659406,405.2221612893352,151.11915828246265,264.27258654654287,362.1380952067871,215.59452683219953,112.01785571952357,282.0070921094007,393.1513703397204,54.817880294662984,138.0,65.73431371817918,135.09256086106296,732.4274708119569,181.00276240985937,85.70297544426332,194.02319448973105,611.5897317646856,0.8866000175476074,-13.61098647370283
217.jpg,234.33736364481018,676.3054043847351,442.32680226276136,248.2438317461282,566.467121729055,386.62643468857635,152.029602380589,260.62233212063774,368.0869462504749,194.09276132818556,133.09395177843356,276.2191159206763,343.14574163174456,47.50789408087881,84.00595217006948,40.01249804748511,97.082439194738,623.7050585012117,174.14074767268,68.0,151.16216457830973,535.8628555890024,0.9093999862670898,-27.29513116544586
218.jpg,247.51767613647314,656.1950929411161,409.0,236.00847442411893,539.0083487294052,353.00141642775316,149.0,256.236219141635,363.00137740785505,173.0115603073968,96.0,196.0025510038071,314.8602864763989,58.137767414994535,119.33985084622823,48.0,107.0,593.6404635804403,122.0,77.79460135510689,129.0155029444136,505.5412940601391,0.894599974155426,-28.5504017539607
219.jpg,250.0079998720041,714.4732325286931,464.8440598738463,256.40007800310826,578.7270513808734,370.95147930693037,155.08062419270823,264.0075756488817,359.3132338225243,210.11663427725088,122.20065466273084,255.38402455909414,395.9797974644666,50.47771785649585,99.24716620639605,43.86342439892262,92.39588735436226,676.2396025078685,161.25135658344087,67.05221845696084,164.10362579784763,593.5132685964148,0.8878999948501587,7.34350732136141
22.jpg,238.75719884434898,743.6054061126774,505.11978777315784,286.14157335137446,589.0212220285446,420.04285495649134,158.00316452527144,262.15453457836657,361.0013850388943,219.0091322296858,131.00381673829202,272.0073528417936,365.1410686296462,43.41658669218482,81.0,48.093658625644196,97.02061636580135,667.782150105856,174.0028735394907,82.85529554590944,189.12958520548815,587.1047606688264,0.8809999823570251,-17.946810818140293
220.jpg,232.35533133543547,714.1183375323728,484.41304689283504,281.2045518834999,545.8250635505849,381.3200755271088,143.01398533010678,234.21357774475842,340.03676271838606,204.08821622033938,107.0420478129973,198.00252523642217,283.73579259585847,48.27007354458868,94.08506789071261,57.97413216254298,101.49384217774002,603.0132668523969,128.0,98.08159868191383,179.71366113904642,525.2818291165229,0.8964999914169312,-8.106509778541374
221.jpg,272.2223356008834,814.0300977236652,542.0147599466272,322.0062111202205,615.2934259359513,442.45225731145274,161.01242188104618,267.01685340067957,371.03369119259236,220.00909072126996,144.01388821915754,321.0389384482823,357.0994259306503,39.35733730830886,114.21471008587291,56.0357029044876,126.0,695.9597689522003,205.0219500443794,83.6301381082203,196.01020381602586,579.1614628063577,0.8675000071525574,-19.518456936595808
222.jpg,242.24987100099764,668.9162877371128,426.6755207414646,211.36697944570244,534.0936247513164,348.209706929603,147.05441169852742,259.12352266824405,359.1127956506145,216.0,111.11255554616679,210.23796041628637,375.7286254732264,56.0357029044876,96.42095207992918,36.40054944640259,67.36467917239716,653.8539592294292,128.14054783713078,80.65358020571685,144.00694427700353,598.2507835347982,0.8949999809265137,-16.98294267033458
223.jpg,244.8121728999602,699.7885394888945,456.18526938076377,261.03064954139006,538.6770832326172,383.2557892582968,144.00347218036097,240.10206163213175,343.0058308542291,195.20758181996928,110.07270324653611,215.08370463612533,294.35013164597024,47.01063709417264,108.11567878897121,55.226805085936306,86.02325267042627,576.7789871345869,132.06059215375342,90.13878188659973,175.0114281982751,519.2648649774025,0.9053999781608582,11.694531012857945
224.jpg,242.52834885843757,683.3227641459049,441.02834376035287,243.0740627874558,548.0036496228835,386.00129533461416,149.00335566691106,255.1960031034969,363.00550960006103,198.00252523642217,92.00543462209176,206.0024271701671,348.1738071710737,58.89821729050889,105.01904589168576,50.039984012787215,74.02702209328699,618.7503535352525,126.00396819148197,83.24061508662703,169.04733065032408,558.7459172110343,0.9035999774932861,-19.381322613463357
225.jpg,236.66220653074288,713.7177313196023,478.0167361086848,264.0018939326004,572.0707998141489,414.12075533592855,153.00326793895613,258.2343896540505,365.0219171501898,214.05840324546944,125.01599897613104,267.01685340067957,337.6581111124091,46.32493928760188,90.00555538409837,49.040799340956916,82.0,627.4774896360825,164.01219466856725,83.38465086573187,182.00274723201295,562.843672790234,0.8769999742507935,-12.31856263862425
226.jpg,226.3183598385248,626.0071884571295,400.2811511925087,237.30360300678117,556.0575509783138,378.0119045744459,155.00322577288512,261.03064954139006,370.0216209899092,163.02760502442524,101.01980003939822,208.0384579831335,300.5278689239985,50.44799302251776,109.55363982999378,55.08175741568164,86.14522621712709,539.8601670803283,126.03570922560003,76.32168761236873,151.16216457830973,476.3034746881446,0.8766999840736389,-36.27151333513168
227.jpg,241.84705910967782,719.4087850450535,479.06680118747533,286.00174824640493,581.6270282578002,421.86490728668105,153.00326793895613,251.09759058979438,357.01260481949373,193.2097306038182,113.07077429645558,242.03305559365234,305.9444394003591,47.20169488482379,104.17293314484334,56.32051136131489,93.02150289046077,588.5040356701048,150.0133327407934,89.19641248391103,193.00259065618783,520.6006146750117,0.8877000212669373,1.0907909177184731
228.jpg,243.97745797511703,729.1755618505052,487.2309513977945,272.888255518628,561.4712815451918,389.1580655723327,151.0132444522665,251.6445906432324,359.1392487601432,215.11392330576837,122.06555615733703,265.09243670840556,333.94610343586885,51.03920062069938,89.1403387922662,42.95346318982906,98.50888284819801,654.4898776910152,169.04733065032408,80.52949770115296,174.41330224498358,565.5174621530267,0.8781999945640564,-10.024342273417753
229.jpg,248.58197842965205,734.0435954355845,487.41050460571734,296.23301639081353,582.7726829562278,402.7033647736259,150.0133327407934,249.20072231034965,359.06823863995544,192.12756179163884,119.01680553602503,238.00840321299583,292.9573347776089,46.61544808322666,109.01834707974616,62.96824596572466,112.44554237496477,611.6804721421144,154.01298646542764,95.0789145920377,183.7879212570837,516.108515721258,0.8971999883651733,5.363138211537009
23.jpg,235.42302351299458,766.8454863921414,534.0149810632656,342.21046155838076,581.6743074951823,423.28831781659176,146.05478424207814,235.30618351416098,336.12051410171324,192.16659439142902,113.00442469213318,228.0548179714693,241.01452238402564,42.44997055358225,110.65260954898443,77.92945527847606,126.14277624977183,562.0818445742577,148.03040228277433,104.69479452198185,216.08331726442927,468.0598252360482,0.9054999947547913,-1.8094905547039273
230.jpg,232.42202993692314,697.1613873415538,465.001075267574,250.0319979522621,565.0884886458049,389.2518464952992,150.0133327407934,256.12496949731394,357.00560219694034,215.02092921387907,127.01574705523721,256.0175775215444,363.5519220138989,51.40038910358559,87.20665112249179,37.12142238654117,77.00649323271382,638.679888520063,159.0125781188394,79.62411694957753,173.02600960549256,583.6822765854724,0.892300009727478,-6.580120727547556
231.jpg,241.67126432408136,661.2450377885644,420.0,204.00980368599937,569.0430563674422,377.04774233510534,154.00324671902212,264.6828290615015,373.0120641480648,216.0092590608097,130.01538370516005,254.01771591761076,380.0,52.15361924162119,86.37129152675674,32.0,60.00833275470999,654.1444794538894,151.0529708413575,71.69379331573968,144.03124660989366,603.9246641759219,0.8827999830245972,-8.531228720573951
232.jpg,254.568261965234,679.2657800890606,425.0047058562999,240.0,527.0948681214796,350.20565386641033,149.01342221424215,250.44959572736389,356.0351106281514,185.0108104949546,102.04410811016969,182.04395073717774,320.0390601161052,53.41348144429457,121.01652779682617,50.0,95.02105029939419,606.5805799726859,113.03981599418853,89.28605714219886,145.01379244747721,534.0655390492818,0.9067999720573425,-19.91918641121211
233.jpg,234.77648945326703,770.5089227257528,538.0594762663325,313.31294259892934,598.1203892194279,432.1955575893857,162.04937519163718,262.1907702418222,370.22830793984406,225.07998578283232,146.00342461736986,281.0071173475861,334.0688551780905,40.70626487409524,87.09190547921202,49.64876634922564,97.25224933131366,647.6789328054449,177.0,93.94147114027967,216.11339616044165,580.1241246491995,0.8791999816894531,-24.276906571961916
234.jpg,248.58197842965205,708.2824295434696,461.06940909151626,271.26555254952666,561.1078327737014,396.50472884948044,147.03060905811415,240.03333101883996,339.01327407639957,190.04210059878838,125.01599897613104,221.02036105300343,301.43821920917725,43.60045871318328,109.07336980216573,55.326304774492215,96.04686356149273,595.8942859266231,138.01449199268893,96.20810776644555,175.231275747225,523.1386049604828,0.8855000138282776,-5.022728422662127
235.jpg,292.7456233660889,804.0099501871852,515.2591580942545,308.24827655641485,584.8119355827137,360.37341744362885,133.0,215.14878572745886,323.00154798390673,210.535032714273,108.2266141020775,202.15835377248203,295.67718883945037,46.010868281309364,134.3726162579266,70.3846574190711,122.9186723000212,664.2687709052715,132.1854757528224,94.15412895885129,185.52627846210896,550.2453997990351,0.894599974155426,-6.5641054405130985
236.jpg,237.8949347926517,725.5797681854147,490.0653017711007,279.45840477609545,551.8713618226625,384.1939614309418,149.01342221424215,244.20483205702544,352.035509572543,211.15160430363773,119.06720791217035,225.055548698538,298.2029510249689,50.44799302251776,94.42986815621421,51.419840528729765,99.12618221237011,614.1416774653875,144.05554484295286,95.85927185202274,180.33579788827288,543.6441851063985,0.8927000164985657,5.015952513261817
237.jpg,245.0979396078229,746.7295360436735,503.00099403480306,291.08418026406036,605.558419972838,424.062495394252,159.0,262.2746651889961,372.01209657751724,212.1508896988179,135.0148140020198,288.0433995077825,331.0060422409235,44.41846462902562,89.02246907382428,55.44366510251645,107.07474025184464,652.2100888517441,181.01104938649465,84.52810183601665,184.0244548966251,559.0071555892644,0.8945000171661377,-27.399411764488498
238.jpg,249.0180716333656,747.0026773713732,498.00100401505216,291.10994486619654,582.6259520481387,422.927889834662,148.00337833982033,250.01799935204664,346.0231206147936,207.1955597979841,120.03749414245534,265.04716561397146,349.32220084042757,44.40720662234904,109.04127658827184,59.413803110051795,96.04686356149273,634.4966508973865,164.04877323527901,85.7962703152066,195.0640920313116,563.0532834466024,0.8889999985694885,3.6022570945778694
239.jpg,254.48968544913564,750.7702711215995,499.06412413636787,282.7083302628347,620.8252572181644,433.44780539299074,155.00322577288512,256.0488234692751,369.00135501106223,217.33154395991392,124.03628501370073,287.0278732109479,308.71507899679926,46.61544808322666,104.58011283222064,56.32051136131489,93.64827814754524,624.7343435413168,177.02542190318317,79.25906888173743,189.21416437465774,542.0442786341353,0.9002000093460083,-13.911159746785815
24.jpg,228.60008748904713,705.4083923515512,478.0094141332365,286.11186623417075,537.1340614781378,388.28984019672725,151.00331122197287,243.00823031329617,340.0,192.06509313251067,112.01785571952357,211.00236965494014,289.932750823359,46.09772228646444,96.42095207992918,56.22277118748239,99.04544411531506,571.7901713041244,131.00381673829202,98.67117106835208,187.06683297688022,515.139786854015,0.8945000171661377,3.3649273437176035
240.jpg,239.5349661322956,713.5895178602332,477.1509195212768,277.79488836189915,599.6082054141688,420.8111215260357,155.08062419270823,254.04920783186867,366.1106390150387,200.2023975880409,126.00396819148197,240.05207768315609,274.8235797743709,46.861498055439924,106.56922632730333,63.788713735268246,86.37129152675674,567.609020365251,147.03060905811415,98.2344135219425,191.44189719076647,509.4477402050185,0.8931999802589417,16.86197294611198
241.jpg,247.2023462671825,727.044015173772,480.0041666485823,270.0074073057997,529.2126226763681,378.38208202820596,144.00347218036097,246.20316813558676,347.0014409191985,210.03809178337153,114.0,250.01799935204664,342.4280946417802,51.22499389946279,105.0,50.24937810560445,95.04735661763561,641.7367061342213,158.01265772082945,81.59656855530139,175.0028571195339,562.0053380529406,0.8928999900817871,5.099316137194125
242.jpg,248.81519246219673,743.5657334762004,496.0010080634917,273.02930245671433,570.224517185994,412.35057899801717,155.00322577288512,254.2833065696606,357.01260481949373,223.0201784592596,129.00387591076478,277.02887936097926,344.22812203537353,44.10215414239989,95.00526301210897,48.25971404805462,89.05054744357274,654.2881628151315,172.00290695217916,82.29216244576394,184.00271737123884,583.4535114300024,0.897599995136261,6.191578968783766
243.jpg,238.3547775900454,657.0030441329782,419.26841044848584,238.41140912296962,545.0009174304205,367.01226137555676,151.0,255.3311575190149,362.0,181.00276240985937,109.0,250.0,322.39727045990946,52.43090691567332,104.6900186264192,42.04759208325728,101.07917688624102,601.592054468807,155.00322577288512,74.73285756613352,137.3644786689776,516.6081687313897,0.89410001039505,-23.106586209975493
244.jpg,220.5379785887229,669.4669521343081,450.0011111097394,280.08748633239577,517.024177384385,366.001366117669,149.01342221424215,244.00819658363937,342.0526275297414,170.10584939971935,122.00409829181969,272.02941017470886,265.85146228674387,37.73592452822641,100.12492197250393,51.24451190127583,115.00434774390054,543.9209501388966,176.00284088616297,72.44998274671983,165.10905486980417,441.23463146040564,0.8758000135421753,-8.915666437006257
245.jpg,246.3331078032346,772.4312267121261,529.0009451787397,317.2270480271189,596.6992542311411,437.34654451590217,147.00340132119393,243.00205760445732,352.00568177232594,212.3982109152523,116.01724009818541,266.03007348794233,276.3277040037788,46.861498055439924,102.23991392797629,72.3671196055225,108.2266141020775,603.7093671627101,169.00295855398508,89.88882021697692,209.0598000573042,512.7387248882222,0.9124000072479248,-14.499234916257025
246.jpg,236.4148895480147,661.4355599754219,425.1176307799995,237.35627229968034,520.0086537741463,355.0507006048573,150.00333329629711,253.1975513309716,352.00568177232594,188.0239346466295,116.0,234.00213674238105,330.4935702854142,47.43416490252569,105.04284840006957,44.28317965096906,81.2219182240853,594.1119423139044,145.00344823486094,74.09453421137081,156.1569723067145,521.4834609074386,0.894599974155426,-24.633638839133443
247.jpg,251.5094431626773,722.2001107726306,471.00106156992894,270.0018518455012,575.0313034957314,395.0202526453549,148.0135128966271,251.44780770569466,354.02259814876226,201.00995000248122,122.01639234135715,264.0075756488817,338.74178956839677,46.647615158762406,106.0,51.0098029794274,102.0,641.0280805081786,165.00303027520434,77.47257579298626,168.00297616411441,547.4641540776894,0.8894000053405762,-34.420968008305096
248.jpg,243.47689828811275,755.1138986934355,514.0,298.1677380267691,592.4905062530538,425.31517725094176,150.0,246.0081299469593,353.0056656769123,216.23135757794242,137.05838172107534,289.110705439975,293.64604543565713,39.11521443121589,101.83319694480774,56.293871780150276,101.24228365658294,608.6452168546139,183.04371062672436,80.1311425102625,197.02284131541703,524.6265338314486,,-20.894058577088206
249.jpg,241.46635376383188,702.0455825656907,461.0531422732091,258.0949437706985,565.173424711389,388.15589651582,159.0,268.31511325305553,376.0053191113126,203.0,135.0148140020198,284.01584462842914,352.62586405424094,47.01063709417264,99.00505037623081,44.0,97.04638066409278,649.8253611548259,180.00277775634464,75.66372975210778,161.0496817755316,558.5525937635596,0.8684999942779541,3.0665010886121076
25.jpg,247.01821795163207,741.0026990504151,494.0010121447121,285.112258592997,599.3012598017795,425.5690308281372,151.00331122197287,260.1230478062257,362.0013812128346,209.19369015340783,128.00390619039717,289.0069203323685,366.3249923223912,47.43416490252569,102.00490184299969,59.53990258641679,102.07840124139877,656.2202374203343,180.0,80.62257748298549,183.04371062672436,576.5943114530354,0.9035999774932861,-3.680258919545038
250.jpg,236.8459414893994,694.2081820318743,458.00982522212337,262.0477055804916,558.0143367333853,391.0818328687744,147.00340132119393,249.20072231034965,352.00142045167945,196.01020381602586,133.00375934536586,301.0016611249845,328.12345237730267,40.718546143004666,92.00543462209176,45.044422518220834,100.0199980003999,623.327361825229,189.01058171435798,72.56031973468694,162.02777539668932,528.0009469688478,0.8849999904632568,-18.541934359655244
251.jpg,250.09798079952586,756.4469578232171,506.35659371632556,287.76726707532254,576.2221793718114,395.2973564293088,147.0,259.15632348063593,359.00139275495854,219.0091322296858,132.015150645674,254.00787389370433,372.651311550087,51.61395160225576,103.23759005323593,56.293871780150276,102.12247548899312,674.8518355905984,163.00306745579974,84.86459803710851,185.6906028855526,592.1351197150866,0.8853999972343445,-6.267520736090467
252.jpg,222.76669409945464,634.0954186871247,413.3497308575391,202.89159667172024,524.3443525012927,357.4353088322417,151.16216457830973,249.35917869611296,353.5109616405126,211.00947846009194,123.25988804148737,241.46635376383188,344.7622369111791,48.54894437575342,74.16872656315464,27.892651361962706,59.30430001273095,615.7052866428872,148.27339613025663,75.29276193632427,143.58969322343438,571.4017850864661,0.8981000185012817,-17.378152853167794
253.jpg,220.03636063160107,767.0026075574972,547.00365629491,338.0532502432124,587.4504234401402,427.79083674150854,147.0,242.0743687382041,328.0015243867016,209.15305400591214,128.03515142334936,244.0327846827143,330.47844105175756,38.01315561749642,91.0494371207203,71.34423592694787,112.0044641967453,616.7860244849911,158.01265772082945,98.43271813782245,226.05530296810116,546.6424791397025,0.8960000276565552,2.1277236650306626
254.jpg,246.27017683836587,756.6353150626793,513.078941294612,292.55426846997125,556.7557812901453,379.44433056773954,147.00340132119393,237.05273674859777,338.02366781040644,221.18318200080222,131.06105447462264,249.12848090894786,314.0780157858872,42.43819034784589,91.54780172128658,45.880278987817846,100.24470060806208,645.4463571823766,162.11107303327555,89.0,192.31484602078956,561.4846391487482,0.8913000226020813,-8.43331321134318
255.jpg,232.55106965997814,690.0181157042183,458.1320770258289,257.2353008434107,536.0233203882085,372.0,151.00331122197287,251.127457678367,353.00141642775316,201.0,126.0,222.00225224082752,326.8914192816936,46.32493928760188,92.02173656261873,46.17358552246078,91.02197536858887,622.4917670138296,143.0,91.54780172128658,166.24379687675568,548.9335114565333,0.8841999769210815,-7.1417232883781745
